OID_,Name,AltMode,Base,HasLabel,LabelID,POINT_X,POINT_Y,POINT_Z,POINT_M
0,"Khangsar, Manang District",-1,0.00000000000,-1,0,83.93651645800,28.67555683900,0.00000000000,
0,"Bhratang, Manang District",-1,0.00000000000,-1,0,84.18687212300,28.57203335800,0.00000000000,
0,Dharapani. Manang District,-1,0.00000000000,-1,0,84.44084763700,28.52580978900,0.00000000000,
0,"Prok, Gorkha District",-1,0.00000000000,-1,0,84.79166495800,28.55222900600,0.00000000000,
